date,Compensation of employees,Decrease in financial assets,Decrease in liabilities,Decrease in non-financial assets,Dividends,Domestic,Excise duty,Expenditure,Fixed assets,Foreign,From domestic products,From imported products,Goods and services,Grants,Import tax,Income,Income tax,Increase in financial assets,Increase in liabilities,Increase in non-financial assets,Interest,Inventories,Loans,Non-produced assets,Other expenses,Other revenues,Other taxes,Profit tax,Rent,Revenues,Sale of goods and services,Sanctions (fines and penalties),Shares and other equity,Social security,State budget balance,Subsidies,Taxes,Valuables,Value added tax,Voluntary transfers other than grants,interest,is_weekend,is_holiday
2024-08-05,8945066.3,2647835.43,0.0,0.0,0.0,-105052.03,13043223.35,93340259.74,0.0,4712179.92,1129816.52,59392051.01,14831875.03,1393787.79,1141816.49,76941892.28,1753751.81,0.0,4607127.89,29243247.75,5789374.91,0.0,2647835.43,0.0,1100058.62,3680866.08,9455451.92,284230.96,0.0,84196855.6,219084.64,1052545.36,0.0,31154017.11,1656516333.66,986739.72,73157118.71,0.0,47478644.18,917335.0,1491901.08,0,0
2024-08-06,418340.33,0.0,0.0,0.0,0.0,0.0,4181315.47,139302657.25,0.0,5316588.4,4090023.4099999997,18546132.310000002,9670133.26,3070882.5700000003,473232.35,56920605.18,1756535.85,0.0,5316588.4,13610257.56,7029848.3,0.0,0.0,0.0,1565720.22,4188160.33,27269805.15,144594.33,64394.35,62237193.58,1652152.89,603963.27,0.0,91348429.95,1579451440.59,13041166.51,52280323.4,0.0,18454840.25,1867649.82,0.0,0,0
2024-08-07,116720.35,0.0,662130.36,0.0,0.0,0.0,3476850.73,38998909.61,0.0,886305.8,1878128.3499999999,15265628.17,13397352.19,2308496.91,403886.81,53827872.69,736347.56,0.0,886305.8,4999114.54,187547.37,0.0,0.0,0.0,6303429.6,10514982.19,24624928.65,146131.05,1076.25,54714178.49,6739746.98,586231.33,0.0,10149762.63,1595167926.98,1132195.57,43055050.59,0.0,13666905.79,647531.74,2540395.89,0,0
2024-08-08,147351.02,678159.45,56880648.04,0.0,0.0,22300221.32,1419544.17,129237482.65,0.0,264331.48,1494863.1,8784924.01,5762651.06,3234892.66,103057.98,46636009.47,1772846.87,0.0,22564552.8,7619849.2,44730591.35,0.0,678159.45,0.0,1875863.57,2477974.76,30770013.27,325346.31,50.0,69878721.72,160834.85,495340.45,0.0,7874158.79,1535809453.02,2018460.13,43251051.54,0.0,8860242.94,1633711.32,188038.14,0,0
2024-08-09,153717.34,0.0,0.0,0.0,0.0,0.0,131874.78,85154884.68,0.0,643659.81,1368153.74,4881701.58,12769354.35,2951452.8,25507.26,69649923.24,635674.22,57477.44,643659.81,9395901.78,0.0,0.0,0.0,0.0,1299638.86,2301714.09,59798084.36,121352.97,0.0,70293583.05,634457.13,570718.91,0.0,57375688.31,1520949509.42,1669388.82,66830474.13,0.0,6117980.54,1096538.05,0.0,0,0
2024-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-08-12,156679.26,0.0,0.0,0.0,0.0,0.0,18560808.99,115308459.23,0.0,67886.88,-1487177.8900000001,65159403.400000006,8253180.87,4350226.46,1470336.82,73496014.34,1496774.36,0.0,67886.88,10631375.51,11935701.79,0.0,0.0,0.0,645775.97,7997102.18,-1419117.6,235197.61,123576.5,73563901.22,209587.75,1101170.83,0.0,78964472.04,1479206387.41,414542.79,65455416.7,0.0,45111416.52,6562366.45,400.65,0,0
2024-08-13,76915.53,0.0,0.0,441.0,0.0,0.0,7552899.9,30954021.4,441.0,2712654.77,2206728.2399999998,19632870.53,13482185.73,3568877.42,336144.66,63831169.4,794966.57,0.0,2712654.77,9582132.57,0.0,0.0,0.0,0.0,1598169.71,1159831.67,39027079.99,293978.17,33.0,66544265.17,206555.92,646930.48,0.0,2621669.05,1514797102.78,403640.96,62291768.16,0.0,14286698.87,306312.27,0.0,0,0
2024-08-14,19306.97,0.0,0.0,0.0,0.0,0.0,9852195.14,28220510.94,0.0,759927.33,960568.9,25149484.61,4745233.19,2733211.9699999997,525101.39,106053248.0,682823.5,0.0,759927.33,17002718.66,0.0,0.0,0.0,0.0,785320.1,5022720.33,73644790.1,-61318.13,5888.01,106813175.33,232120.96,483890.47,0.0,2788627.61,1593390425.17,275169.74,100901450.37,0.0,16257858.37,1230908.54,3069912.35,0,0
2024-08-15,323857.99,0.0,16103756.76,0.0,0.0,45898663.66,18195780.99,146049198.97,0.0,1219857.12,163294348.91,6271427.47,5044654.41,5672500.98,-32598.19,359772681.0,526783069.43,0.0,47118520.78,22761310.17,8520444.81,0.0,0.0,0.0,5469977.8,1898304.85,-465033243.87,126495711.62,956.25,406891201.78,234050.68,513789.55,0.0,79802968.97,1854232992.98,2445375.86,357778727.37,0.0,151369995.39,894581.12,254927.25,0,0
2024-08-16,191880.75,0.0,0.0,1781.5,0.0,0.0,2831102.17,32035151.05,1781.5,494558.89,47738364.52,7938795.140000001,3932023.3,14004154.520000001,75073.11,148379399.06,11370630.17,0.0,494558.89,7929715.98,0.0,0.0,0.0,0.0,1776181.72,2985039.02,72719220.12,5388351.35,1378.5,148875739.45,120326.81,520867.72,0.0,3096994.15,1971102488.74,1268126.26,145230434.41,0.0,52846057.49,839632.62,1502833.37,0,0
2024-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-08-19,14776.22,0.0,0.0,0.0,0.0,-34362.52,19321113.47,27241465.69,0.0,248476.01,17881933.54,61013057.05,5004986.0,5532423.82,1576329.48,73369820.28,4409758.59,0.0,214113.49,4086996.24,1840637.48,0.0,0.0,0.0,783925.85,2609819.74,-16834539.07,2643639.29,74.7,73583933.77,144693.54,1055295.24,0.0,2272446.86,2017445481.02,7775094.88,70690178.88,0.0,59573877.12,1012059.98,397696.28,0,0
2024-08-20,37192366.58,12429458.28,0.0,10143.0,0.0,0.0,4102845.92,92265577.57,287.0,2887296.92,3950943.7,18917012.49,11890735.18,6106269.35,499372.17,66559063.36,3443437.44,2553770.19,2887296.92,16779723.24,0.0,0.0,12429458.28,9856.0,7258329.51,7697932.48,30398974.93,1089413.8,656.05,81885961.56,101758.28,579500.44,0.0,7098317.22,2007066374.01,3948042.65,58299154.53,0.0,18765110.27,478874.45,6537143.26,0,0
2024-08-21,80435560.23,0.0,0.0,1918.0,0.0,0.0,2303390.86,142036699.39,1918.0,136577.44,5934529.38,18046682.29,10122841.08,13432258.54,625697.89,70469793.44,3274958.23,0.0,136577.44,26077860.55,0.0,0.0,0.0,0.0,5849828.54,6412822.65,33635937.56,2441031.41,221.25,70608288.88,181097.38,1837310.49,0.0,5138306.7,1935639030.21,1078159.78,63958854.76,0.0,21677820.81,1316494.9,3077698.63,0,0
2024-08-22,4441566.64,0.0,4377267.24,175.0,0.0,72530035.38,2128503.04,51211227.48,175.0,5230652.61,2826787.94,10168965.06,5040792.23,3657659.7800000003,271019.89,15042849.92,12594672.28,0.0,77760687.99,7226703.05,5388084.59,0.0,0.0,0.0,1734173.31,1272006.01,-13266182.86,846321.13,30.0,92803712.91,168825.83,591512.07,0.0,11558085.77,1977233273.9,8116155.34,13441583.44,0.0,10867249.96,511638.11,0.0,0,0
2024-08-23,53729515.55,0.0,0.0,1575.0,0.0,0.0,402859.76,106765020.14,1575.0,346244.06,7995183.33,6899367.79,11529053.69,4185089.96,133047.57,78681913.08,3068244.25,0.0,346244.06,30282392.25,0.0,0.0,0.0,0.0,482718.43,1957564.97,56730110.0,913634.01,3250.84,79029732.14,159588.28,481989.37,0.0,5590971.73,1949499954.9,1950039.69,75739586.95,0.0,14491691.36,1312736.48,0.0,0,0
2024-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-08-26,6607724.24,1466824.6,0.0,550.67,0.0,0.0,36737301.01,46410081.69,550.67,791412.48,3946419.4,85894819.22999999,4695845.93,3842556.44,1419817.3,62491693.34,4600668.2,0.0,791412.48,7601411.6,0.0,0.0,1466824.6,0.0,1013998.51,3262650.93,-38232523.79,1080498.63,706.46,64750481.09,100807.61,1087544.12,0.0,11348426.83,1967843295.78,11819461.58,58709698.97,0.0,53103937.62,1328170.0,745422.74,0,0
2024-08-27,2036146.81,0.0,10123305.63,0.0,0.0,0.0,4901178.98,88440065.1,0.0,21915.67,5264101.720000001,19437262.25,13326915.01,7267489.63,543040.27,48615446.07,2035090.31,0.0,21915.67,14673428.09,483883.99,0.0,0.0,0.0,2965994.95,9321263.12,11177081.83,458639.58,1970101.45,48637361.74,155626.5,6129800.16,0.0,28643430.66,1928042072.42,9298437.32,38915215.96,0.0,19800184.99,1065735.01,0.0,0,0
2024-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
2024-08-29,731779.23,0.0,10116205.41,0.0,0.0,82997022.44,10810132.26,72806160.28,0.0,64213124.87,2420048.73,33554664.5,4504274.09,7015047.35,700134.68,36549105.51,1041770.16,0.0,147210147.31,10582652.05,25045439.4,0.0,0.0,0.0,10231876.78,14779275.64,-18322855.3,1488630.5,982.96,183759252.82,155673.15,767314.49,0.0,4988941.48,2038998778.61,477381.09,20882393.27,0.0,25164580.97,10982199.56,2873105.48,0,0
2024-08-30,4758346.11,0.0,0.0,262327.5,0.0,0.0,612604.94,93870172.2,0.0,205096.34,2964099.55,7549179.14,6026659.9,21146988.96,181467.71,39818715.34,1190132.41,0.0,205096.34,15118505.03,0.0,0.0,0.0,262327.5,12782739.41,8213640.91,18374062.22,1097336.24,524981.2,40286139.18,5228779.89,570335.93,0.0,27011367.72,1985416532.39,7274362.23,31356277.27,0.0,9900673.75,1889543.89,0.0,0,0
2024-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-09-02,987716.75,0.0,0.0,0.0,0.0,0.0,20677501.01,211605826.97,0.0,2364889.32,4453802.68,62697705.62,4342349.01,2228494.75,958077.24,79071125.18,1765622.87,0.0,2364889.32,22548895.55,0.0,0.0,0.0,0.0,43563093.78,2349234.32,5074054.15,1459296.8,937.0,81436014.5,302845.01,925646.95,0.0,137966016.74,1855248103.19,282591.89,76408559.36,0.0,46474007.29,1046822.86,72982.5,0,0
2024-09-03,95077.09,0.0,0.0,0.0,0.0,0.0,13057113.39,33445220.63,0.0,1523837.63,2596202.21,34837168.31,3668766.16,4300464.6,704974.05,52377330.53,482702.81,10198.59,1523837.63,12727741.23,0.0,0.0,0.0,0.0,1804491.68,1627072.37,11862244.72,39434.82,0.0,53901168.16,404897.16,331580.55,0.0,6216645.31,1875705506.52,4849367.21,50522726.92,0.0,24376257.13,883027.99,7566.67,0,0
2024-09-04,186269.7,0.0,0.0,0.0,0.0,0.0,5863722.71,32829861.2,0.0,1419787.19,1452919.7100000002,23499130.4,8052390.27,1703193.24,500819.75,49332741.95,99522.46,0.0,1419787.19,17448146.72,0.0,0.0,0.0,0.0,1765220.38,4196165.36,19197202.99,216348.54,13121.5,50752529.14,171024.78,607099.38,0.0,2723329.25,1893662035.11,1121944.38,44965943.85,0.0,19088327.4,782746.55,2622173.15,0,0
2024-09-05,9000761.55,0.0,0.0,0.0,0.0,4261274.53,1516565.99,179523379.44,0.0,4573479.28,5407903.140000001,13744406.520000001,8454950.96,3926456.99,101294.4,67828531.79,2141113.47,0.0,8834753.81,31133961.04,1766146.93,0.0,0.0,0.0,762160.43,1124061.36,43963866.25,117993.18,288.29,76663285.6,182734.56,523416.0,0.0,124744752.68,1790802860.27,962082.33,65476576.96,0.0,17635743.67,417450.12,172.39,0,0
2024-09-06,181867.64,0.0,0.0,0.0,0.0,0.0,604639.74,51718770.72,0.0,14122220.02,1805194.24,7524641.1,12076465.06,3641107.94,-75467.79,72748885.06,843891.65,0.0,14122220.02,31944745.33,0.0,0.0,0.0,0.0,1346827.28,2030297.85,60105777.9,286780.29,10.0,86871105.08,132260.28,675292.52,0.0,1450884.58,1825956432.54,1304642.71,70490817.39,0.0,8725195.6,1222735.05,0.0,0,0
2024-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-09-09,100692.14,758778.25,0.0,0.0,0.0,0.0,23481170.82,69834652.01,0.0,2154089.48,1952673.92,67254314.85,4428758.59,2370751.7,1095396.06,68272161.31,1144254.85,0.0,2154089.48,1264037.14,0.0,0.0,758778.25,0.0,2416594.07,2496249.82,-6444382.46,578297.57,7020.0,71185029.04,118966.91,1146489.73,0.0,58765766.81,1827307293.57,683408.26,65580554.79,0.0,45725817.95,1166569.2,57203.98,0,0
2024-09-10,56811.53,0.0,80833911.77,0.0,0.0,0.0,8800659.11,162720957.41,0.0,9789.23,3062257.34,25441747.4,8541235.25,2754447.39,437036.11,54929227.79,610853.2,0.0,9789.23,12209216.77,45030625.85,0.0,0.0,0.0,6741250.02,1242663.7,23463006.92,201296.71,0.0,54939017.02,166120.79,538293.82,0.0,2008295.82,1719531190.23,5015529.42,53216197.68,0.0,19703345.63,538249.09,0.0,0,0
2024-09-11,57985.71,0.0,0.0,0.0,0.0,0.0,3994334.5,28817801.9,0.0,141547.03,1687224.49,19900895.080000002,15958083.71,1831010.3599999999,317119.43,51537521.55,607919.75,0.0,141547.03,3281250.38,0.0,0.0,0.0,0.0,470961.03,4326570.9,24504704.33,71755.37,10.0,51679068.58,178016.59,508289.58,0.0,4567490.96,1742392867.91,2772351.95,47089618.45,0.0,17593785.07,553542.4,3086712.33,0,0
2024-09-12,151930.35,0.0,0.0,0.0,0.0,29035448.04,5323037.4,111683111.54,0.0,97346.0,832932.58,13817386.96,5707614.47,13614858.72,474110.71,58678871.83,481492.26,0.0,29132794.04,17580277.05,1801272.1,0.0,0.0,0.0,1501041.74,1226437.77,41164795.13,207569.43,198.0,87811665.87,144179.81,524360.56,0.0,71088413.25,1718523568.31,711850.85,56978287.07,0.0,9327282.14,557699.4,0.0,0,0
2024-09-13,31806.04,0.0,0.0,0.0,0.0,0.0,1927592.23,48126228.89,0.0,155096.55,1831917.21,8256667.83,4976057.73,2948388.25,173855.56,139758970.25,899037.63,0.0,155096.55,10933923.28,0.0,0.0,0.0,0.0,1357359.25,2145192.92,125644839.93,304706.58,5.1,139914066.8,327952.87,624107.94,0.0,27827186.88,1810312697.57,554260.05,137111024.74,0.0,8160992.81,1193125.61,1.4,0,0
2024-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-09-16,247179.1,0.0,10000000.0,0.0,0.0,0.0,53038901.33,35307999.3,0.0,2730162.13,145228042.82999998,85695116.83,4135429.49,3316832.6,1287322.38,608221252.77,475391234.32,0.0,2730162.13,2113847.14,4042621.02,0.0,0.0,0.0,1392231.47,6555327.5,-409091434.48,303236836.62,478.4,610951414.9,329126.97,974076.73,0.0,9651279.23,2385956406.17,327386.02,601747118.5,0.0,177884258.33,870460.76,4381184.64,0,0
2024-09-17,11472.82,0.0,1834953.8,0.0,0.0,0.0,10465153.61,36105656.53,0.0,38016.02,52886736.7,21930628.77,3324641.85,3630449.04,533466.13,121269431.01,15656817.94,5955264.0,38016.02,10222201.94,500644.25,0.0,0.0,0.0,1848478.23,1222275.36,21359409.98,7544803.61,0.0,121307447.03,156187.17,496871.67,0.0,8136504.43,2471167220.9,776294.69,119911907.13,0.0,64352211.86,569216.52,0.0,0,0
2024-09-18,73532.43,170963.24,0.0,0.0,0.0,0.0,2955859.99,95058251.36,0.0,867976.39,11639680.67,18753156.98,3698645.65,1358394.7599999998,464040.87,46306214.06,7227212.0,0.0,867976.39,14190956.41,0.0,0.0,170963.24,0.0,981431.69,4783735.68,2297962.55,909672.95,668396.5,47345153.69,110022.33,450430.69,0.0,76042217.44,2423454756.17,-1056174.66,41291726.02,0.0,27436977.66,453954.73,3100931.43,0,0
2024-09-19,4191.37,0.0,0.0,0.0,0.0,74863338.23,3042848.59,39924864.89,0.0,36114.88,8201208.069999999,11747046.920000002,6200413.84,1161079.23,259659.14,14826678.47,2750468.29,110581.0,74899453.11,20658251.2,0.0,0.0,0.0,0.0,3004588.9,1288753.7,-10245407.3,595319.18,1075.62,89726131.58,141580.58,452457.27,0.0,7224448.39,2473256432.86,1790941.43,13308294.3,0.0,16905406.4,693640.23,0.0,0,0
2024-09-20,116916887.36,477.0,0.0,0.0,0.0,0.0,3119645.42,176716865.28,0.0,722708.04,6647992.930000001,8962813.24,19124136.94,15979467.5,-58886.46,77884654.05,5103195.13,0.0,722708.04,15838747.88,0.0,0.0,477.0,0.0,1083667.15,2460957.99,53642312.2,879648.43,14643.63,78607839.09,308699.68,541755.53,0.0,6154355.88,2375148310.38,1866223.16,75177075.47,0.0,12491160.75,1445834.31,150024.84,0,0
2024-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-09-23,21601505.28,0.0,0.0,0.0,0.0,0.0,30479200.84,45779163.96,0.0,1847329.51,7442944.92,71519466.42999999,8174395.89,1986688.71,1312395.66,37847121.76,2949379.31,0.0,1847329.51,3470024.15,0.0,0.0,0.0,0.0,1830796.07,3371525.4,-48641678.78,-331039.89,0.0,39694451.27,191116.56,908219.17,0.0,7144777.75,2369065317.69,1795104.82,34251467.65,0.0,48483210.51,1838222.5,433967.17,0,0
2024-09-24,12630630.41,0.0,0.0,0.0,0.0,0.0,7970986.57,66182789.54,0.0,5984471.41,1985509.96,24221986.95,5472362.58,3645461.02,564284.97,36034207.02,3148188.08,0.0,5984471.41,28500229.8,0.0,0.0,0.0,0.0,9533919.6,1551216.61,3218342.04,848010.37,147.0,42018678.43,123125.64,663104.73,0.0,3534405.17,2344901499.58,3362449.0,33986322.37,0.0,18236510.34,764839.24,0.0,0,0
2024-09-25,29939958.11,0.0,13239908.62,82052542.36,0.0,0.0,6975101.37,91209155.94,74836528.71,4872988.67,8382238.94,20904969.34,7460256.51,3719412.68,328932.77,60643000.68,2623443.02,0.0,4872988.67,13889102.31,4986525.47,0.0,0.0,7216013.65,4636485.25,8908751.18,18066562.77,970428.39,1485620.27,147568531.71,355048.81,1592346.67,0.0,11570371.36,2401262557.35,2224809.9,51276575.23,0.0,22312106.91,2191430.5,3284304.93,0,0
2024-09-26,4215120.13,0.0,11969049.1,3435.89,0.0,91307375.87,2314829.73,179424372.48,3435.89,43149.95,5241976.630000001,11988300.41,6800467.49,3291186.46,278119.85,12908732.97,11800732.6,0.0,91350525.82,19826354.56,7761786.29,0.0,0.0,0.0,97136066.95,1867205.17,-19187555.93,475385.78,0.0,104262694.68,387754.87,496727.49,0.0,21356837.36,2326101635.57,7512072.6,10596959.34,0.0,14915447.31,982722.81,0.0,0,0
2024-09-27,4724660.63,0.0,0.0,0.0,0.0,0.0,670714.36,78935024.35,0.0,7768289.67,7280272.33,7849378.12,9503969.0,10297978.6,578707.91,62696016.48,2428300.81,9000.0,7768289.67,30125294.17,0.0,0.0,0.0,0.0,12446373.12,3736925.22,40024454.77,514510.32,674.0,70464306.15,161807.53,537492.44,0.0,5332130.53,2317632039.37,6779085.3,58675624.26,0.0,14458936.09,3036951.25,0.0,0,0
2024-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-09-30,3394723.29,0.0,0.0,2800.0,0.0,0.0,28880685.15,125811773.29,2800.0,3587532.28,2520958.27,82013162.19,7978346.44,49817815.15,2520328.27,136243591.57,2716585.09,0.0,3587532.28,21744362.38,0.0,0.0,0.0,0.0,48305478.32,5092600.49,686119.76,1138189.63,2314803.6,139833923.85,262243.69,1184097.07,0.0,16499587.37,2331656003.93,17627108.21,91595343.21,0.0,55653435.31,1331456.13,0.0,0,0
2024-10-01,940645.09,0.0,0.0,0.0,0.0,0.0,3436540.07,241409439.92,0.0,943382.28,2640230.11,17555605.33,9326309.73,28289255.56,134308.65,78377802.62,2119717.78,2512287.25,943382.28,57729248.27,0.0,0.0,0.0,0.0,908843.27,10760099.78,44309417.35,210102.26,44041.15,79321184.9,603064.19,619385.35,0.0,124471949.81,2169569615.21,17879222.3,66969381.48,0.0,16759295.37,2532277.33,6961331.76,0,0
2024-10-02,182343.83,0.0,0.0,152.95,0.0,0.0,2982129.43,62239956.9,152.95,13115130.41,1160379.22,19112102.32,6401526.52,13169260.36,-686078.64,52524638.8,1382311.04,0.0,13115130.41,15584382.6,0.0,0.0,0.0,0.0,8499588.35,4773117.17,23900866.25,1715948.08,85.14,65639922.16,167672.88,532728.67,0.0,11751266.48,2172970770.47,7817582.12,46585528.27,0.0,17290352.11,664868.98,3407761.5,0,0
2024-10-03,489082.07,21383.0,0.0,0.0,0.0,16689629.53,6530018.36,38026476.36,0.0,1180928.6,1214879.06,16192153.45,5642580.18,3002433.5900000003,246323.46,42993543.54,845569.93,0.0,17870558.13,11694715.25,1999499.88,0.0,21383.0,0.0,796199.05,1799175.98,21663344.89,748622.13,846.66,60885484.67,277874.19,557358.89,0.0,13082098.17,2195853392.55,1603342.81,40910892.92,0.0,10877014.15,963096.24,0.0,0,0
2024-10-04,9166996.81,0.0,0.0,0.0,0.0,0.0,1416485.32,188726211.26,0.0,2618776.21,512512.98,8458228.66,11995349.71,6389535.17,87396.88,85211865.49,750068.3,2400.0,2618776.21,15806278.95,0.0,0.0,0.0,0.0,4159416.77,2945789.56,70171083.92,132557.57,867.4,87830641.7,218143.68,1344423.53,0.0,140923769.06,2094958371.49,2436692.41,80111848.31,0.0,7554256.32,1382354.95,0.0,0,0
2024-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-10-07,2243192.44,289.32,0.0,10.8,0.0,-189224359.87,17138962.45,75828018.8,10.8,17755375.19,5395619.66,62141798.21000001,3844937.28,2602071.83,1092045.93,72074190.92,2088942.22,0.0,-171468984.68,22047458.25,10849087.0,0.0,289.32,0.0,1590181.67,1885489.08,-962035.23,338356.66,551.92,-99394493.64,220706.25,881917.61,0.0,30434971.05,1919736739.05,2310093.67,70094727.45,0.0,50398455.42,782313.3,0.0,0,0
2024-10-08,45973.89,0.0,810546.16,1803.55,0.0,0.0,8139829.26,92969640.16,1803.55,251271.37,2057189.3699999999,20706267.18,11108886.72,1101911.51,265428.28,53836546.64,1560819.98,0.0,251271.37,11749167.52,0.0,0.0,0.0,0.0,3327496.18,1187067.21,27840856.61,107156.64,215.6,54089621.56,176929.33,477282.79,0.0,63531869.04,1880856780.45,1405550.51,52537718.06,0.0,14623627.29,532639.49,0.0,0,0
2024-10-09,137473.26,0.0,56798519.96,0.0,0.0,0.0,2409333.71,160774841.38,0.0,447031.9,1772119.8199999998,15431624.919999998,7450195.96,6198345.56,296845.53,40336982.72,472744.69,0.0,447031.9,12688883.46,45106852.13,0.0,0.0,0.0,14368823.71,4681735.86,17409203.41,169540.48,1047.5,40784014.62,158907.49,465290.11,0.0,5657096.88,1760867481.69,12471804.47,35552092.85,0.0,14794411.03,654981.72,3401509.04,0,0
2024-10-10,642770.9,0.0,0.0,0.0,0.0,30130768.51,1495912.32,79037411.81,0.0,182925.25,734834.0,10364807.629999999,17760139.22,5903551.78,332361.05,52631804.91,776811.08,0.0,30313693.76,22090692.95,4681780.24,0.0,0.0,0.0,25015444.2,1580326.93,35432828.74,621712.57,8636.75,82945498.67,124323.53,730404.04,0.0,4760638.25,1764776800.44,970517.18,48263355.07,0.0,9603729.31,452059.46,264903.15,0,0
2024-10-11,97916.27,0.0,0.0,513.8,0.0,0.0,1474070.63,151589840.36,350.0,2418366.13,2179290.36,8140298.99,9337025.29,14102343.56,104818.44,130873866.91,957561.22,2102039.32,2418366.13,13577606.06,0.0,0.0,0.0,163.8,4161405.45,1945563.22,116471595.33,306748.28,825.5,133292746.84,278662.85,462553.86,0.0,100177292.71,1746480556.92,8802202.77,128160312.62,0.0,8845518.72,1203521.01,0.0,0,0
2024-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
2024-10-15,49938.58,7433265.22,0.0,0.0,0.0,0.0,59827050.61,19478197.79,0.0,106933.14,137060893.6,110942974.14,4971613.92,2656051.61,2231003.25,438313135.21,475867322.25,0.0,106933.14,5112318.75,289496.02,0.0,7433265.22,0.0,2068110.51,7164776.56,-405948129.75,110881525.58,0.0,445853333.57,470375.81,876873.58,0.0,3561188.52,2172856796.28,882249.46,431035589.07,0.0,188176817.13,2132448.28,3685078.89,0,0
2024-10-16,343614.81,0.0,5602792.03,35000.0,0.0,0.0,9681335.46,42314665.24,0.0,111180.64,57418825.3,27729712.8,3729733.71,6157476.63,785124.6,143955522.93,15239918.14,0.0,111180.64,15229171.01,2748582.17,0.0,0.0,35000.0,3135521.49,4796871.83,31422840.02,6351942.35,547.19,144101703.57,378950.47,572456.27,0.0,3758168.28,2274646985.83,1819893.0,138948363.21,0.0,75467202.64,750457.6,3094460.3,0,0
2024-10-17,56554.26,0.0,0.0,0.0,0.0,76381788.28,4278782.53,241598683.24,0.0,6212623.5,15741606.709999999,13616890.42,6269470.17,3478950.83,328417.06,59527873.94,3977163.21,0.0,82594411.78,4988437.74,18660812.51,0.0,0.0,0.0,114940018.38,1571573.09,21631006.76,2290240.0,0.0,142122285.72,215805.37,675912.79,0.0,91945851.1,2175171969.96,1629564.94,57585324.16,0.0,25079714.6,679854.93,0.0,0,0
2024-10-18,29938.29,0.0,0.0,14640677.1,0.0,0.0,2143157.65,56773127.63,0.0,47937.15,12071407.540000001,7176105.899999999,6778443.77,6215570.82,-424118.12,62979762.58,4318440.79,0.0,47937.15,21482639.78,0.0,0.0,0.0,14640677.1,4822942.68,4479237.05,34204445.8,964732.05,390.0,77668376.83,344593.29,472809.68,0.0,15050538.37,2196068646.27,2582565.49,58311013.96,0.0,17104355.79,3661444.08,0.0,0,0
2024-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2024-10-21,113434137.29,0.0,517697.24,23137720.5,0.0,0.0,13815639.63,146359732.88,0.0,951433.62,8223362.75,57911005.01,15983703.41,3925528.46,982656.13,103760539.8,10374692.51,0.0,951433.62,4244644.63,62123.68,0.0,0.0,23137720.5,638567.85,4705183.81,20508136.71,914193.59,100.0,127849693.92,313973.27,742029.49,0.0,4834986.11,2177561394.77,2859653.5,98914046.7,0.0,52318728.13,1163331.82,2485749.23,0,0
